,_id,btce-price,btce-buy,btce-volume,btce-low,btce-sell,btce-high,btce-time_stamp,cd-value,epoch,btce-err,cd-updated,cd-price,cd-err
1401,57ff6c049335c039eb7f2c52,634.0,634.7080000000001,2464818.4953400004,630.0,634.004,637.98,1476357123.0,false,1401,0,,,
1402,57ff6c139335c039eb7f2c55,634.0,634.7080000000001,2464818.4953400004,630.0,634.004,637.98,1476357139.0,false,1402,0,,,
1403,57ff6c229335c039eb7f2c59,634.909,635.0,2464818.4953400004,630.0,634.003,637.98,1476357153.0,false,1403,0,,,
1404,57ff6c329335c039eb7f2c5b,635.0,635.0,2464818.4953400004,630.0,634.004,637.98,1476357169.0,1,1404,0,1476357120.0,635.035,0.0
1405,57ff6c409335c039eb7f2c5d,634.004,635.0,2461483.90309,630.0,634.004,637.98,1476357183.0,false,1405,0,,,
1406,57ff6c4f9335c039eb7f2c61,635.0,634.999,2461483.90309,630.0,634.003,637.98,1476357197.0,false,1406,0,,,
1407,57ff6c5e9335c039eb7f2c63,635.0,634.999,2461483.90309,630.0,634.0,637.98,1476357213.0,false,1407,0,,,
1408,57ff6c6d9335c039eb7f2c65,634.999,634.999,2461483.90309,630.0,634.001,637.98,1476357228.0,1,1408,0,1476357180.0,634.5413,0.0
1409,57ff6c7c9335c039eb7f2c67,635.0,635.0,2462744.22174,630.0,634.0,637.98,1476357244.0,false,1409,0,,,
1410,57ff6c8b9335c039eb7f2c6a,635.0,634.999,2462744.22174,630.0,634.001,637.98,1476357258.0,false,1410,0,,,
1411,57ff6c9a9335c039eb7f2c6d,635.0,634.999,2462744.22174,630.0,634.001,637.98,1476357274.0,false,1411,0,,,
1412,57ff6ca99335c039eb7f2c6f,635.0,634.999,2462744.22174,630.0,634.0,637.98,1476357288.0,1,1412,0,1476357240.0,634.495,0.0
1413,57ff6cb89335c039eb7f2c72,635.0,635.0,2462516.96737,630.0,634.001,637.5269999999999,1476357304.0,false,1413,0,,,
1414,57ff6cc79335c039eb7f2c76,634.001,635.0,2462516.96737,630.0,634.0,637.5269999999999,1476357318.0,false,1414,0,,,
1415,57ff6cd69335c039eb7f2c79,634.001,634.999,2462516.96737,630.0,634.001,637.5269999999999,1476357332.0,false,1415,0,,,
1416,57ff6ce69335c039eb7f2c7b,634.001,634.999,2462516.96737,630.0,634.001,637.5269999999999,1476357348.0,1,1416,0,1476357300.0,634.465,0.0
1417,57ff6cf49335c039eb7f2c7e,634.001,635.0,2462607.78195,630.0,634.0,637.5269999999999,1476357363.0,false,1417,0,,,
1418,57ff6d039335c039eb7f2c81,634.609,635.0,2462607.78195,630.0,634.609,637.5269999999999,1476357379.0,false,1418,0,,,
1419,57ff6d129335c039eb7f2c84,634.609,634.999,2462607.78195,630.0,634.029,637.5269999999999,1476357393.0,false,1419,0,,,
1420,57ff6d229335c039eb7f2c86,634.609,634.999,2462607.78195,630.0,634.0,637.5269999999999,1476357409.0,1,1420,0,1476357360.0,634.4125,0.0
1421,57ff6d309335c039eb7f2c89,634.999,634.999,2456241.3702,630.0,634.001,637.5269999999999,1476357423.0,false,1421,0,,,
1422,57ff6d3f9335c039eb7f2c8c,634.999,634.999,2456241.3702,630.0,634.001,637.5269999999999,1476357437.0,false,1422,0,,,
1423,57ff6d4e9335c039eb7f2c91,634.999,634.999,2456241.3702,630.0,634.001,637.5269999999999,1476357453.0,false,1423,0,,,
1424,57ff6d5d9335c039eb7f2c94,634.999,634.999,2456241.3702,630.0,634.002,637.5269999999999,1476357467.0,1,1424,0,1476357420.0,634.4038,0.0
1425,57ff6d6c9335c039eb7f2c97,634.999,634.999,2456366.71772,630.0,634.002,637.5269999999999,1476357483.0,false,1425,0,,,
1426,57ff6d7b9335c039eb7f2c9a,634.999,635.0,2456366.71772,630.0,634.001,637.5269999999999,1476357497.0,false,1426,0,,,
1427,57ff6d8a9335c039eb7f2c9d,634.999,634.999,2456366.71772,630.0,634.002,637.5269999999999,1476357514.0,false,1427,0,,,
1428,57ff6d9a9335c039eb7f2c9f,634.999,635.0,2456366.71772,630.0,634.001,637.5269999999999,1476357528.0,1,1428,0,1476357480.0,634.4175,0.0
1429,57ff6da89335c039eb7f2ca2,634.999,634.999,2456264.7798,630.0,634.002,637.5269999999999,1476357544.0,false,1429,0,,,
1430,57ff6db79335c039eb7f2ca5,634.999,634.999,2456264.7798,630.0,634.002,637.5269999999999,1476357558.0,false,1430,0,,,
1431,57ff6dc69335c039eb7f2ca8,634.999,635.0,2456264.7798,630.0,634.999,637.5269999999999,1476357574.0,false,1431,0,,,
1432,57ff6dd69335c039eb7f2cab,634.999,635.0,2456264.7798,630.0,634.999,637.5269999999999,1476357588.0,1,1432,0,1476357540.0,634.3688,0.0
1433,57ff6de49335c039eb7f2cb0,634.999,635.0,2458049.1845,630.0,634.999,637.5269999999999,1476357604.0,false,1433,0,,,
1434,57ff6df39335c039eb7f2cb3,634.999,635.0,2458049.1845,630.0,634.999,637.5269999999999,1476357618.0,false,1434,0,,,
1435,57ff6e029335c039eb7f2cb7,635.0,635.0,2458049.1845,630.0,634.999,637.5269999999999,1476357634.0,false,1435,0,,,
1436,57ff6e119335c039eb7f2cba,635.0,635.0,2458049.1845,630.0,634.999,637.5269999999999,1476357648.0,1,1436,0,1476357600.0,634.3213,0.0
1437,57ff6e209335c039eb7f2cbd,635.0,635.0,2462929.51676,630.0,634.999,637.5269999999999,1476357662.0,false,1437,0,,,
1438,57ff6e2f9335c039eb7f2cc1,635.0,635.0,2462929.51676,630.0,634.999,637.5269999999999,1476357679.0,false,1438,0,,,
1439,57ff6e3e9335c039eb7f2cc3,635.0,635.0,2462929.51676,630.0,634.999,637.5269999999999,1476357693.0,false,1439,0,,,
1440,57ff6e4e9335c039eb7f2cc5,634.999,635.0,2462929.51676,630.0,634.999,637.5269999999999,1476357709.0,1,1440,0,1476357660.0,634.2613,0.0
1441,57ff6e5c9335c039eb7f2cc7,634.999,635.0,2463749.25914,630.0,634.999,637.5269999999999,1476357723.0,false,1441,0,,,
1442,57ff6e6b9335c039eb7f2ccc,634.999,635.0,2463749.25914,630.0,634.999,637.5269999999999,1476357739.0,false,1442,0,,,
1443,57ff6e7a9335c039eb7f2cce,634.999,635.0,2463749.25914,630.0,634.999,637.5269999999999,1476357753.0,false,1443,0,,,
1444,57ff6e8a9335c039eb7f2cd2,634.999,635.0,2463749.25914,630.0,634.999,637.5269999999999,1476357769.0,1,1444,0,1476357720.0,634.2888,0.0
1445,57ff6e989335c039eb7f2cd4,634.999,635.0,2463624.30098,630.0,634.999,637.5269999999999,1476357783.0,false,1445,0,,,
1446,57ff6ea79335c039eb7f2cd6,635.0,635.0,2463624.30098,630.0,634.999,637.5269999999999,1476357797.0,false,1446,0,,,
1447,57ff6eb69335c039eb7f2cd9,634.999,635.0,2463624.30098,630.0,634.999,637.5269999999999,1476357813.0,false,1447,0,,,
1448,57ff6ec69335c039eb7f2cdb,634.999,635.0,2463624.30098,630.0,634.999,637.5269999999999,1476357828.0,1,1448,0,1476357780.0,634.4613,0.0
1449,57ff6ed49335c039eb7f2cdd,634.999,635.0,2451994.37181,630.0,634.999,637.5269999999999,1476357844.0,false,1449,0,,,
1450,57ff6ee39335c039eb7f2cdf,634.999,635.0,2451994.37181,630.0,634.999,637.5269999999999,1476357858.0,false,1450,0,,,
1451,57ff6ef29335c039eb7f2ce1,634.799,634.999,2451994.37181,630.0,634.001,637.5269999999999,1476357874.0,false,1451,0,,,
1452,57ff6f029335c039eb7f2ce3,634.22,634.999,2451994.37181,630.0,634.22,637.5269999999999,1476357888.0,1,1452,0,1476357840.0,634.4175,0.0
1453,57ff6f109335c039eb7f2ce6,634.22,634.999,2452365.49114,630.0,634.002,637.5269999999999,1476357904.0,false,1453,0,,,
1454,57ff6f1f9335c039eb7f2ce8,634.22,635.0,2452365.49114,630.0,634.001,637.5269999999999,1476357918.0,false,1454,0,,,
1455,57ff6f2e9335c039eb7f2cea,633.004,634.999,2452365.49114,630.0,633.004,637.5269999999999,1476357934.0,false,1455,0,,,
1456,57ff6f3e9335c039eb7f2cec,633.004,634.999,2452365.49114,630.0,633.005,637.5269999999999,1476357948.0,1,1456,0,1476357900.0,634.3563,0.0
1457,57ff6f4c9335c039eb7f2cee,633.004,635.0,2454095.00061,630.0,633.005,637.5269999999999,1476357964.0,false,1457,0,,,
1458,57ff6f5b9335c039eb7f2cf0,634.999,634.999,2454095.00061,630.0,633.005,637.5269999999999,1476357978.0,false,1458,0,,,
1459,57ff6f6a9335c039eb7f2cf2,633.005,635.0,2454095.00061,630.0,633.004,637.5269999999999,1476357992.0,false,1459,0,,,
1460,57ff6f7a9335c039eb7f2cf4,635.0,634.999,2454095.00061,630.0,633.005,637.5269999999999,1476358009.0,1,1460,0,1476357960.0,634.4738,0.0
1461,57ff6f889335c039eb7f2cf9,635.0,634.999,2456588.45683,630.0,633.005,637.5269999999999,1476358023.0,false,1461,0,,,
1462,57ff6f979335c039eb7f2cfc,635.0,635.0,2456588.45683,630.0,633.005,637.5269999999999,1476358039.0,false,1462,0,,,
1463,57ff6fa69335c039eb7f2d01,635.0,634.999,2456588.45683,630.0,633.005,637.5269999999999,1476358053.0,false,1463,0,,,
1464,57ff6fb69335c039eb7f2d04,635.0,634.999,2456588.45683,630.0,633.005,637.5269999999999,1476358069.0,1,1464,0,1476358020.0,634.5975,0.0
1465,57ff6fc49335c039eb7f2d06,635.0,634.999,2456425.17245,630.0,633.96,637.5269999999999,1476358083.0,false,1465,0,,,
1466,57ff6fd39335c039eb7f2d08,634.999,634.999,2456425.17245,630.0,633.961,637.5269999999999,1476358099.0,false,1466,0,,,
1467,57ff6fe29335c039eb7f2d0a,634.999,635.0,2456425.17245,630.0,633.96,637.5269999999999,1476358113.0,false,1467,0,,,
1468,57ff6ff29335c039eb7f2d0d,634.999,634.999,2456425.17245,630.0,633.961,637.5269999999999,1476358127.0,1,1468,0,1476358080.0,634.685,0.0
1469,57ff70009335c039eb7f2d0f,634.999,634.999,2456393.14795,630.0,633.961,637.5269999999999,1476358144.0,false,1469,0,,,
1470,57ff700f9335c039eb7f2d12,635.0,635.0,2456393.14795,630.0,633.96,637.5269999999999,1476358158.0,false,1470,0,,,
1471,57ff701e9335c039eb7f2d14,635.0,634.999,2456393.14795,630.0,633.961,637.5269999999999,1476358174.0,false,1471,0,,,
1472,57ff702e9335c039eb7f2d16,635.0,634.999,2456393.14795,630.0,633.961,637.5269999999999,1476358188.0,1,1472,0,1476358140.0,634.7613,0.0
1473,57ff703c9335c039eb7f2d19,635.0,635.0,2458933.14795,630.0,633.961,637.5269999999999,1476358204.0,false,1473,0,,,
1474,57ff704b9335c039eb7f2d1c,635.0,635.0,2458933.14795,630.0,633.96,637.5269999999999,1476358218.0,false,1474,0,,,
1475,57ff705a9335c039eb7f2d20,634.999,634.999,2458933.14795,630.0,633.961,637.5269999999999,1476358234.0,false,1475,0,,,
1476,57ff706a9335c039eb7f2d26,635.0,634.999,2458933.14795,630.0,633.961,637.5269999999999,1476358248.0,1,1476,0,1476358200.0,634.7725,0.0
1477,57ff70789335c039eb7f2d28,635.0,634.999,2459032.0446200003,630.0,633.961,637.5269999999999,1476358264.0,false,1477,0,,,
1478,57ff70879335c039eb7f2d2b,635.0,634.999,2459032.0446200003,630.0,633.961,637.5269999999999,1476358279.0,false,1478,0,,,
1479,57ff70969335c039eb7f2d2f,635.0,634.999,2459032.0446200003,630.0,633.961,637.5269999999999,1476358293.0,false,1479,0,,,
1480,57ff70a69335c039eb7f2d34,635.0,634.999,2459032.0446200003,630.0,633.961,637.5269999999999,1476358309.0,1,1480,0,1476358260.0,634.795,0.0
1481,57ff70b59335c039eb7f2d38,635.0,634.999,2459032.0446200003,630.0,633.961,637.5269999999999,1476358323.0,false,1481,0,,,
1482,57ff70c39335c039eb7f2d3b,635.0,635.0,2459032.0446200003,630.0,633.96,637.5269999999999,1476358339.0,false,1482,0,,,
1483,57ff70d29335c039eb7f2d3d,635.0,634.999,2459032.0446200003,630.0,633.961,637.5269999999999,1476358353.0,false,1483,0,,,
1484,57ff70e29335c039eb7f2d41,634.999,634.999,2459032.0446200003,630.0,633.961,637.5269999999999,1476358369.0,1,1484,0,1476358320.0,634.8113,0.0
1485,57ff70f09335c039eb7f2d43,634.999,635.0,2458996.11694,630.0,633.961,637.5269999999999,1476358383.0,false,1485,0,,,
1486,57ff71009335c039eb7f2d48,634.999,634.9,2458996.11694,630.0,633.96,637.5269999999999,1476358399.0,false,1486,0,,,
1487,57ff710e9335c039eb7f2d4b,633.961,634.899,2458996.11694,630.0,633.961,637.5269999999999,1476358413.0,false,1487,0,,,
1488,57ff711e9335c039eb7f2d4e,634.509,635.0,2458996.11694,630.0,634.509,637.5269999999999,1476358428.0,1,1488,0,1476358380.0,634.9038,0.0
1489,57ff712d9335c039eb7f2d51,634.319,635.0,2460296.51012,630.0,633.96,637.5269999999999,1476358444.0,false,1489,0,,,
1490,57ff713c9335c039eb7f2d53,633.961,634.999,2460296.51012,630.0,633.961,637.5269999999999,1476358458.0,false,1490,0,,,
1491,57ff714b9335c039eb7f2d56,634.509,634.509,2460296.51012,630.0,634.419,637.5269999999999,1476358474.0,false,1491,0,,,
1492,57ff715a9335c039eb7f2d58,634.029,634.509,2460296.51012,630.0,633.96,637.5269999999999,1476358488.0,1,1492,0,1476358440.0,634.925,0.0
1493,57ff71699335c039eb7f2d5c,634.509,634.508,2460430.56104,630.0,633.96,637.5269999999999,1476358504.0,false,1493,0,,,
1494,57ff71779335c039eb7f2d5f,634.509,634.508,2460430.56104,630.0,633.96,637.5269999999999,1476358518.0,false,1494,0,,,
1495,57ff71869335c039eb7f2d61,634.509,634.509,2460430.56104,630.0,633.96,637.5269999999999,1476358532.0,false,1495,0,,,
1496,57ff71969335c039eb7f2d64,634.509,634.509,2460430.56104,630.0,633.96,637.5269999999999,1476358549.0,1,1496,0,1476358500.0,634.8038,0.0
1497,57ff71a59335c039eb7f2d66,634.509,634.508,2460577.48537,630.0,633.96,637.5269999999999,1476358563.0,false,1497,0,,,
1498,57ff71b49335c039eb7f2d69,634.509,634.509,2460577.48537,630.0,633.96,637.5269999999999,1476358579.0,false,1498,0,,,
1499,57ff71c39335c039eb7f2d6b,634.509,634.508,2460577.48537,630.0,633.97,637.5269999999999,1476358593.0,false,1499,0,,,
1500,57ff71d29335c039eb7f2d6e,634.509,634.508,2460577.48537,630.0,633.97,637.5269999999999,1476358609.0,1,1500,0,1476358560.0,634.8,0.0
1501,57ff71e19335c039eb7f2d71,633.97,634.508,2460590.07425,630.0,633.97,637.5269999999999,1476358623.0,false,1501,0,,,
1502,57ff71f09335c039eb7f2d73,634.508,634.508,2460590.07425,630.0,633.97,637.5269999999999,1476358639.0,false,1502,0,,,
1503,57ff71ff9335c039eb7f2d76,634.508,634.508,2460590.07425,630.0,633.77,637.5269999999999,1476358653.0,false,1503,0,,,
1504,57ff720e9335c039eb7f2d78,634.508,634.509,2460590.07425,630.0,633.004,637.5269999999999,1476358670.0,1,1504,0,1476358620.0,634.8175,0.0
1505,57ff721d9335c039eb7f2d7c,634.508,633.969,2460525.4375400003,630.0,633.005,637.5269999999999,1476358684.0,false,1505,0,,,
1506,57ff722c9335c039eb7f2d7e,634.17,634.508,2460525.4375400003,630.0,633.005,637.5269999999999,1476358698.0,false,1506,0,,,
1507,57ff723b9335c039eb7f2d80,634.17,634.508,2460525.4375400003,630.0,633.005,637.5269999999999,1476358714.0,false,1507,0,,,
1508,57ff724a9335c039eb7f2d82,634.17,634.508,2460525.4375400003,630.0,633.005,637.5269999999999,1476358728.0,1,1508,0,1476358680.0,634.81,0.0
1509,57ff72599335c039eb7f2d87,634.508,634.508,2460211.82145,630.0,634.33,637.5269999999999,1476358744.0,false,1509,0,,,
1510,57ff72679335c039eb7f2d8a,634.508,634.509,2460211.82145,630.0,634.33,637.5269999999999,1476358758.0,false,1510,0,,,
1511,57ff72769335c039eb7f2d8d,634.508,634.508,2460211.82145,630.0,634.331,637.5269999999999,1476358774.0,false,1511,0,,,
1512,57ff72869335c039eb7f2d8f,634.508,634.508,2460211.82145,630.0,634.331,637.5269999999999,1476358788.0,1,1512,0,1476358740.0,634.6675,0.0
1513,57ff72959335c039eb7f2d91,634.508,634.509,2460112.93162,630.0,634.33,637.5269999999999,1476358804.0,false,1513,0,,,
1514,57ff72a39335c039eb7f2d93,634.508,634.508,2460112.93162,630.0,634.331,637.5269999999999,1476358819.0,false,1514,0,,,
1515,57ff72b29335c039eb7f2d95,634.508,634.508,2460112.93162,630.0,634.331,637.5269999999999,1476358833.0,false,1515,0,,,
1516,57ff72c29335c039eb7f2d98,634.508,634.509,2460112.93162,630.0,634.33,637.5269999999999,1476358849.0,1,1516,0,1476358800.0,634.7038,0.0
1517,57ff72d19335c039eb7f2d9a,634.508,634.508,2460101.35098,630.0,634.33,637.5269999999999,1476358863.0,false,1517,0,,,
1518,57ff72e09335c039eb7f2d9d,634.509,634.508,2460101.35098,630.0,634.331,637.5269999999999,1476358879.0,false,1518,0,,,
1519,57ff72ef9335c039eb7f2da0,634.508,634.509,2460101.35098,630.0,634.33,637.5269999999999,1476358893.0,false,1519,0,,,
1520,57ff72fe9335c039eb7f2da3,634.509,634.509,2460101.35098,630.0,634.331,637.5269999999999,1476358909.0,1,1520,0,1476358860.0,634.6725,0.0
1521,57ff730c9335c039eb7f2da6,634.509,634.7090000000001,2460334.07816,630.0,634.508,637.5269999999999,1476358923.0,false,1521,0,,,
1522,57ff731b9335c039eb7f2da8,635.998,635.578,2460334.07816,630.0,634.509,637.5269999999999,1476358939.0,false,1522,0,,,
1523,57ff732a9335c039eb7f2dab,635.998,635.775,2460334.07816,630.0,634.509,637.5269999999999,1476358953.0,false,1523,0,,,
1524,57ff733a9335c039eb7f2dad,635.869,635.868,2460334.07816,630.0,634.508,637.5269999999999,1476358969.0,1,1524,0,1476358920.0,634.7013,0.0
1525,57ff73489335c039eb7f2daf,635.869,635.864,2464491.6569,630.0,634.508,637.5269999999999,1476358983.0,false,1525,0,,,
1526,57ff73579335c039eb7f2db4,635.869,635.863,2464491.6569,630.0,634.509,637.5269999999999,1476358997.0,false,1526,0,,,
1527,57ff73669335c039eb7f2db7,634.509,635.863,2464491.6569,630.0,634.509,637.5269999999999,1476359014.0,false,1527,0,,,
1528,57ff73769335c039eb7f2dba,634.509,635.863,2464491.6569,630.0,634.509,637.5269999999999,1476359028.0,1,1528,0,1476358980.0,634.9088,0.0
1529,57ff73849335c039eb7f2dbc,634.509,635.86,2459990.12048,630.0,634.509,637.5269999999999,1476359044.0,false,1529,0,,,
1530,57ff73949335c039eb7f2dbe,634.509,635.856,2459990.12048,630.0,634.509,637.5269999999999,1476359058.0,false,1530,0,,,
1531,57ff73a39335c039eb7f2dc1,634.509,635.995,2459990.12048,630.0,634.509,637.5269999999999,1476359074.0,false,1531,0,,,
1532,57ff73b29335c039eb7f2dc4,634.509,635.997,2459990.12048,630.0,634.508,637.5269999999999,1476359088.0,1,1532,0,1476359040.0,634.7725,0.0
1533,57ff73c19335c039eb7f2dc7,634.509,635.995,2459971.65828,630.0,634.509,637.5269999999999,1476359104.0,false,1533,0,,,
1534,57ff73d09335c039eb7f2dc9,634.509,635.993,2459971.65828,630.0,634.509,637.5269999999999,1476359118.0,false,1534,0,,,
1535,57ff73df9335c039eb7f2dcc,635.996,635.997,2459971.65828,630.0,634.508,637.5269999999999,1476359134.0,false,1535,0,,,
1536,57ff73ee9335c039eb7f2dce,635.996,635.997,2459971.65828,630.0,634.52,637.5269999999999,1476359148.0,1,1536,0,1476359100.0,634.8038,0.0
1537,57ff73fc9335c039eb7f2dd2,635.996,635.996,2458999.13087,630.0,635.5790000000001,637.5269999999999,1476359163.0,false,1537,0,,,
1538,57ff740b9335c039eb7f2dd6,635.578,635.996,2458999.13087,630.0,634.519,637.5269999999999,1476359179.0,false,1538,0,,,
1539,57ff741b9335c039eb7f2dd8,635.996,635.995,2458999.13087,630.0,634.999,637.5269999999999,1476359193.0,false,1539,0,,,
1540,57ff742a9335c039eb7f2dda,635.998,635.997,2458999.13087,630.0,634.52,637.5269999999999,1476359209.0,1,1540,0,1476359160.0,634.8325,0.0
1541,57ff74399335c039eb7f2ddc,635.998,635.998,2459483.6697400003,630.0,634.519,637.5269999999999,1476359223.0,false,1541,0,,,
1542,57ff74489335c039eb7f2ddf,635.998,635.997,2459483.6697400003,630.0,634.52,637.5269999999999,1476359239.0,false,1542,0,,,
1543,57ff74579335c039eb7f2de2,635.998,635.997,2459483.6697400003,630.0,634.52,637.5269999999999,1476359253.0,false,1543,0,,,
1544,57ff74669335c039eb7f2de5,635.998,635.989,2459483.6697400003,630.0,634.52,637.5269999999999,1476359269.0,1,1544,0,1476359220.0,634.8438,0.0
1545,57ff74759335c039eb7f2de8,635.99,635.99,2459410.1110099996,630.0,634.52,637.5269999999999,1476359283.0,false,1545,0,,,
1546,57ff74849335c039eb7f2deb,635.99,635.99,2459410.1110099996,630.0,634.519,637.5269999999999,1476359300.0,false,1546,0,,,
1547,57ff74929335c039eb7f2ded,635.99,635.99,2459410.1110099996,630.0,634.52,637.5269999999999,1476359314.0,false,1547,0,,,
1548,57ff74a29335c039eb7f2df0,635.99,635.99,2459410.1110099996,630.0,634.52,637.5269999999999,1476359328.0,1,1548,0,1476359280.0,634.8938,0.0
1549,57ff74b19335c039eb7f2df2,635.99,635.99,2460048.59878,630.0,634.519,637.5269999999999,1476359344.0,false,1549,0,,,
1550,57ff74bf9335c039eb7f2df4,635.99,635.99,2460048.59878,630.0,634.52,637.5269999999999,1476359358.0,false,1550,0,,,
1551,57ff74cf9335c039eb7f2df6,635.99,635.99,2460048.59878,630.0,634.52,637.5269999999999,1476359374.0,false,1551,0,,,
1552,57ff74de9335c039eb7f2df8,635.99,635.99,2460048.59878,630.0,634.519,637.5269999999999,1476359388.0,1,1552,0,1476359340.0,634.8825,0.0
1553,57ff74ed9335c039eb7f2dfa,635.99,635.99,2459902.1694099996,630.0,634.52,637.5269999999999,1476359404.0,false,1553,0,,,
1554,57ff74fc9335c039eb7f2dfc,635.99,635.99,2459902.1694099996,630.0,634.519,637.5269999999999,1476359418.0,false,1554,0,,,
1555,57ff750a9335c039eb7f2dfe,635.99,635.99,2459902.1694099996,630.0,634.52,637.5269999999999,1476359434.0,false,1555,0,,,
1556,57ff751a9335c039eb7f2e01,635.99,635.99,2459902.1694099996,630.0,634.519,637.5269999999999,1476359449.0,1,1556,0,1476359400.0,635.12,0.0
1557,57ff75299335c039eb7f2e03,635.99,635.99,2459902.1694099996,630.0,634.52,637.5269999999999,1476359463.0,false,1557,0,,,
1558,57ff75389335c039eb7f2e05,634.52,634.52,2459902.1694099996,630.0,634.519,637.5269999999999,1476359479.0,false,1558,0,,,
1559,57ff75479335c039eb7f2e07,634.52,635.99,2459902.1694099996,630.0,634.519,637.5269999999999,1476359493.0,false,1559,0,,,
1560,57ff75569335c039eb7f2e09,634.52,635.989,2459902.1694099996,630.0,634.52,637.5269999999999,1476359509.0,1,1560,0,1476359460.0,635.17,0.0
1561,57ff75649335c039eb7f2e0c,634.52,635.989,2463831.65335,630.0,634.52,637.5269999999999,1476359523.0,false,1561,0,,,
1562,57ff75739335c039eb7f2e0e,635.989,635.99,2463831.65335,630.0,635.989,637.5269999999999,1476359539.0,false,1562,0,,,
1563,57ff75829335c039eb7f2e10,635.999,635.999,2463831.65335,630.0,634.52,637.5269999999999,1476359553.0,false,1563,0,,,
1564,57ff75929335c039eb7f2e12,635.998,635.998,2463831.65335,630.0,634.521,637.5269999999999,1476359569.0,1,1564,0,1476359520.0,635.1225,0.0
1565,57ff75a19335c039eb7f2e14,635.998,635.998,2470566.3182099997,630.0,634.521,637.5269999999999,1476359583.0,false,1565,0,,,
1566,57ff75b09335c039eb7f2e16,635.998,635.999,2470566.3182099997,630.0,634.521,637.5269999999999,1476359600.0,false,1566,0,,,
1567,57ff75bf9335c039eb7f2e19,635.998,635.999,2470566.3182099997,630.0,634.52,637.5269999999999,1476359614.0,false,1567,0,,,
1568,57ff75ce9335c039eb7f2e1b,635.998,635.998,2470566.3182099997,630.0,634.521,637.5269999999999,1476359630.0,1,1568,0,1476359580.0,635.27,0.0
1569,57ff75dd9335c039eb7f2e1d,635.998,635.999,2459343.18033,630.0,634.521,637.5269999999999,1476359644.0,false,1569,0,,,
1570,57ff75ec9335c039eb7f2e1f,635.998,635.999,2459343.18033,630.0,634.52,637.5269999999999,1476359658.0,false,1570,0,,,
1571,57ff75fb9335c039eb7f2e21,635.998,635.999,2459343.18033,630.0,635.998,637.5269999999999,1476359674.0,false,1571,0,,,
1572,57ff760a9335c039eb7f2e23,635.999,635.999,2459343.18033,630.0,635.998,637.5269999999999,1476359688.0,1,1572,0,1476359640.0,635.1725,0.0
1573,57ff76199335c039eb7f2e25,635.999,635.999,2459551.10102,630.0,634.52,637.5269999999999,1476359704.0,false,1573,0,,,
1574,57ff76289335c039eb7f2e27,635.998,635.998,2459551.10102,630.0,634.521,637.5269999999999,1476359718.0,false,1574,0,,,
1575,57ff76379335c039eb7f2e29,635.999,635.999,2459551.10102,630.0,634.521,637.5269999999999,1476359734.0,false,1575,0,,,
1576,57ff76469335c039eb7f2e2b,635.999,635.999,2459551.10102,630.0,634.52,637.5269999999999,1476359748.0,1,1576,0,1476359700.0,635.165,0.0
1577,57ff76559335c039eb7f2e2d,635.999,635.999,2462833.04707,630.0,634.521,637.5269999999999,1476359765.0,false,1577,0,,,
1578,57ff76649335c039eb7f2e2f,635.999,635.999,2462833.04707,630.0,634.521,637.5269999999999,1476359779.0,false,1578,0,,,
1579,57ff76739335c039eb7f2e32,635.999,635.999,2462833.04707,630.0,634.521,637.5269999999999,1476359793.0,false,1579,0,,,
1580,57ff76829335c039eb7f2e34,634.521,635.998,2462833.04707,630.0,634.521,637.5269999999999,1476359809.0,1,1580,0,1476359760.0,635.295,0.0
1581,57ff76919335c039eb7f2e38,635.999,635.999,2462377.68079,630.0,634.521,637.5269999999999,1476359823.0,false,1581,0,,,
1582,57ff76a09335c039eb7f2e3a,635.999,635.999,2462377.68079,630.0,634.52,637.5269999999999,1476359839.0,false,1582,0,,,
1583,57ff76af9335c039eb7f2e3c,635.999,635.999,2462377.68079,630.0,634.52,637.5269999999999,1476359853.0,false,1583,0,,,
1584,57ff76be9335c039eb7f2e3e,635.999,635.999,2462377.68079,630.0,634.521,637.5269999999999,1476359869.0,1,1584,0,1476359820.0,635.3938,0.0
1585,57ff76cd9335c039eb7f2e40,635.999,635.999,2459589.68287,630.0,634.521,637.5269999999999,1476359883.0,false,1585,0,,,
1586,57ff76dc9335c039eb7f2e43,635.999,635.999,2459589.68287,630.0,634.5219999999999,637.5269999999999,1476359899.0,false,1586,0,,,
1587,57ff76eb9335c039eb7f2e47,635.999,635.999,2459589.68287,630.0,634.5219999999999,637.5269999999999,1476359914.0,false,1587,0,,,
1588,57ff76fa9335c039eb7f2e49,635.999,635.999,2459589.68287,630.0,634.521,637.5269999999999,1476359928.0,1,1588,0,1476359880.0,635.3675,0.0
1589,57ff77099335c039eb7f2e4c,634.521,635.101,2459857.28897,630.0,634.521,637.5269999999999,1476359944.0,false,1589,0,,,
1590,57ff77189335c039eb7f2e4e,634.521,635.998,2459857.28897,630.0,634.521,637.5269999999999,1476359958.0,false,1590,0,,,
1591,57ff77279335c039eb7f2e50,634.521,634.521,2459857.28897,630.0,634.52,637.5269999999999,1476359974.0,false,1591,0,,,
1592,57ff77369335c039eb7f2e52,634.521,634.521,2459857.28897,630.0,634.52,637.5269999999999,1476359988.0,1,1592,0,1476359940.0,635.2863,0.0
1593,57ff77459335c039eb7f2e54,634.521,634.521,2460185.4439,630.0,634.52,637.5269999999999,1476360004.0,false,1593,0,,,
