,_id,threshold_setting,prev_tx_count_in,prev_mass_out,prev_value_in,epoch,epoch_time_stamp,prev_mass_in,prev_value_out,prev_tx_count_out
2992,57ffc9419335c039eb7f3e20,50.0,63,0,88035637019,2992,1476380993.553377,0,15396311075,63
2993,57ffc9509335c039eb7f3e22,50.0,46,0,63842280838,2993,1476381008.556577,0,5249119016,46
2994,57ffc95f9335c039eb7f3e24,50.0,52,0,10882437107,2994,1476381023.559578,0,7329909401,52
2995,57ffc96e9335c039eb7f3e26,50.0,57,0,9832543220,2995,1476381038.5621119,0,9092058933,57
2996,57ffc97d9335c039eb7f3e28,50.0,50,0,41619947719,2996,1476381053.566516,0,10895031096,50
2997,57ffc98c9335c039eb7f3e2a,50.0,50,0,70255458265,2997,1476381068.57008,0,3909160420,50
2998,57ffc99b9335c039eb7f3e2d,50.0,60,0,35908934724,2998,1476381083.57275,0,12264173472,60
2999,57ffc9aa9335c039eb7f3e2f,50.0,49,0,17913994491,2999,1476381098.576644,0,6171901853,49
3000,57ffc9b99335c039eb7f3e31,50.0,41,0,9967128893,3000,1476381113.579154,0,8017938419,41
3001,57ffc9c89335c039eb7f3e34,50.0,33,0,28797902260,3001,1476381128.582459,0,25734115008,33
3002,57ffc9d79335c039eb7f3e37,50.0,52,0,15359874647,3002,1476381143.584928,0,13286880848,52
3003,57ffc9e69335c039eb7f3e3c,50.0,40,0,23974095226,3003,1476381158.586494,0,23693335447,40
3004,57ffc9f59335c039eb7f3e3e,50.0,95,0,43133865905,3004,1476381173.590223,0,5187359441,95
3005,57ffca049335c039eb7f3e41,50.0,50,0,17043174305,3005,1476381188.5916882,0,15057230589,50
3006,57ffca139335c039eb7f3e44,50.0,52,0,10383215854,3006,1476381203.596076,0,10199576716,52
3007,57ffca229335c039eb7f3e47,50.0,40,0,14508351155,3007,1476381218.59866,0,11977603960,40
3008,57ffca319335c039eb7f3e49,50.0,48,0,4354034616,3008,1476381233.602047,0,3853459860,48
3009,57ffca409335c039eb7f3e4c,50.0,57,0,15013308432,3009,1476381248.605134,0,14396398998,57
3010,57ffca4f9335c039eb7f3e4e,50.0,45,0,7719631283,3010,1476381263.60725,0,7660162184,45
3011,57ffca5e9335c039eb7f3e50,50.0,49,0,4397061960,3011,1476381278.609819,0,4373513430,49
3012,57ffca6d9335c039eb7f3e52,50.0,43,0,5672060218,3012,1476381293.611048,0,4980422692,43
3013,57ffca7c9335c039eb7f3e54,50.0,59,0,8896444416,3013,1476381308.6138198,0,8631948063,59
3014,57ffca8b9335c039eb7f3e56,50.0,52,0,12577081490,3014,1476381323.616034,0,11725123470,52
3015,57ffca9a9335c039eb7f3e59,50.0,53,0,21294312899,3015,1476381338.618426,0,20882944789,53
3016,57ffcaa99335c039eb7f3e5d,50.0,51,0,42656181118,3016,1476381353.621677,0,38302958437,51
3017,57ffcab89335c039eb7f3e5f,50.0,54,0,7849651094,3017,1476381368.623892,0,7483535668,54
3018,57ffcac79335c039eb7f3e62,50.0,55,0,16907528218,3018,1476381383.627045,0,16306433609,55
3019,57ffcad69335c039eb7f3e64,50.0,54,0,9200388296,3019,1476381398.630458,0,8564539546,54
3020,57ffcae59335c039eb7f3e68,50.0,55,0,24496975288,3020,1476381413.63399,0,18999116406,55
3021,57ffcaf49335c039eb7f3e6a,50.0,45,0,11633782213,3021,1476381428.637681,0,11128149424,45
3022,57ffcb039335c039eb7f3e6c,50.0,61,0,14896541614,3022,1476381443.642879,0,7507956832,61
3023,57ffcb129335c039eb7f3e70,50.0,56,0,20610524015,3023,1476381458.645023,0,19402546130,56
3024,57ffcb219335c039eb7f3e72,50.0,43,0,8373498263,3024,1476381473.64728,0,8134773464,43
3025,57ffcb309335c039eb7f3e74,50.0,49,0,25253949476,3025,1476381488.650448,0,12691636914,49
3026,57ffcb3f9335c039eb7f3e76,50.0,47,0,13074086713,3026,1476381503.651523,0,9971214578,47
3027,57ffcb4e9335c039eb7f3e78,50.0,36,0,5246918863,3027,1476381518.65405,0,4938438515,36
3028,57ffcb5d9335c039eb7f3e7c,50.0,39,0,20713066420,3028,1476381533.655005,0,20591706294,39
3029,57ffcb6c9335c039eb7f3e7f,50.0,47,0,16470078698,3029,1476381548.657205,0,13130575018,47
3030,57ffcb7b9335c039eb7f3e81,50.0,56,0,10052406763,3030,1476381563.6596289,0,8850223523,56
3031,57ffcb8a9335c039eb7f3e83,50.0,51,0,19085066596,3031,1476381578.662457,0,12053862921,51
3032,57ffcb999335c039eb7f3e86,50.0,39,0,15802233693,3032,1476381593.665302,0,14981818479,39
3033,57ffcba89335c039eb7f3e8a,50.0,57,0,39999864493,3033,1476381608.668585,0,31500968926,57
3034,57ffcbb79335c039eb7f3e8c,50.0,51,0,14799843262,3034,1476381623.672276,0,11069511306,51
3035,57ffcbc69335c039eb7f3e8e,50.0,44,0,4132865369,3035,1476381638.674514,0,3383900010,44
3036,57ffcbd59335c039eb7f3e92,50.0,70,0,49106816996,3036,1476381653.67695,0,42746832094,70
3037,57ffcbe49335c039eb7f3e96,50.0,50,0,24143222839,3037,1476381668.679213,0,23456183304,50
3038,57ffcbf39335c039eb7f3e99,50.0,38,0,18877703894,3038,1476381683.681468,0,18353043806,38
3039,57ffcc029335c039eb7f3e9c,50.0,40,0,22232579261,3039,1476381698.683584,0,13898898911,40
3040,57ffcc119335c039eb7f3ea0,50.0,36,0,31239930755,3040,1476381713.685711,0,28032331486,36
3041,57ffcc209335c039eb7f3ea5,50.0,48,0,33841599312,3041,1476381728.693855,0,33351093852,48
3042,57ffcc2f9335c039eb7f3ea7,50.0,40,0,5570034443,3042,1476381743.6966698,0,4306618129,40
3043,57ffcc3e9335c039eb7f3eaa,50.0,48,0,17436318985,3043,1476381758.6981,0,13985465285,48
3044,57ffcc4d9335c039eb7f3ead,50.0,41,0,15685947638,3044,1476381773.701831,0,13426726082,41
3045,57ffcc5c9335c039eb7f3eaf,50.0,55,0,5196037163,3045,1476381788.703939,0,4371575442,55
3046,57ffcc6b9335c039eb7f3eb1,50.0,53,0,5739021091,3046,1476381803.70627,0,2717292494,53
3047,57ffcc7a9335c039eb7f3eb4,50.0,51,0,19871459242,3047,1476381818.708402,0,19443993535,51
3048,57ffcc899335c039eb7f3eb8,50.0,50,0,57956154827,3048,1476381833.71095,0,57913542927,50
3049,57ffcc989335c039eb7f3ebb,50.0,49,0,13480843411,3049,1476381848.713686,0,13181412891,49
3050,57ffcca79335c039eb7f3ebe,50.0,47,0,16254615377,3050,1476381863.716072,0,15059938084,47
3051,57ffccb69335c039eb7f3ec0,50.0,41,0,10568965644,3051,1476381878.718524,0,7313941635,41
3052,57ffccc59335c039eb7f3ec2,50.0,41,0,7085455289,3052,1476381893.7197518,0,7047632589,41
3053,57ffccd49335c039eb7f3ec6,50.0,42,0,23969766109,3053,1476381908.722302,0,23775124517,42
3054,57ffcce39335c039eb7f3ec8,50.0,49,0,6037843946,3054,1476381923.723324,0,1685273977,49
3055,57ffccf29335c039eb7f3eca,50.0,36,0,6098223716,3055,1476381938.726378,0,4742225875,36
3056,57ffcd019335c039eb7f3ecc,50.0,40,0,10428384874,3056,1476381953.7296288,0,9713726032,40
3057,57ffcd109335c039eb7f3ece,50.0,59,0,11279552293,3057,1476381968.7329788,0,7741571280,59
3058,57ffcd1f9335c039eb7f3ed0,50.0,67,0,11937261294,3058,1476381983.7358382,0,6023567379,67
3059,57ffcd2e9335c039eb7f3ed2,50.0,52,0,12371959823,3059,1476381998.738652,0,11566409422,52
3060,57ffcd3d9335c039eb7f3ed4,50.0,51,0,3632059901,3060,1476382013.740851,0,3104034835,51
3061,57ffcd4c9335c039eb7f3ed6,50.0,32,0,7172841575,3061,1476382028.743109,0,7070763203,32
3062,57ffcd5b9335c039eb7f3ed8,50.0,57,0,10834153454,3062,1476382043.7458699,0,9280967894,57
3063,57ffcd6a9335c039eb7f3edb,50.0,53,0,23754775821,3063,1476382058.748965,0,16597797364,53
3064,57ffcd799335c039eb7f3ede,50.0,44,0,30086747736,3064,1476382073.7513971,0,26294304405,44
3065,57ffcd889335c039eb7f3ee2,50.0,33,0,34373279871,3065,1476382088.755047,0,32673045171,33
3066,57ffcd979335c039eb7f3ee4,50.0,44,0,4384713079,3066,1476382103.7575722,0,3069758692,44
3067,57ffcda69335c039eb7f3ee7,50.0,33,0,34705718391,3067,1476382118.758624,0,34253293019,33
3068,57ffcdb59335c039eb7f3eea,50.0,31,0,16020122834,3068,1476382133.761195,0,13819378888,31
3069,57ffcdc49335c039eb7f3eee,50.0,54,0,29021044005,3069,1476382148.763999,0,25302873493,54
3070,57ffcdd39335c039eb7f3ef0,50.0,109,0,7736175961,3070,1476382163.767307,0,6983894373,109
3071,57ffcde29335c039eb7f3ef2,50.0,36,0,193012227896,3071,1476382178.770035,0,3986652305,36
3072,57ffcdf19335c039eb7f3ef4,50.0,46,0,6365414254,3072,1476382193.7735732,0,3784480272,46
3073,57ffce009335c039eb7f3ef7,50.0,52,0,22303211348,3073,1476382208.77458,0,21590391845,52
3074,57ffce0f9335c039eb7f3ef9,50.0,48,0,3605996867,3074,1476382223.776623,0,2887831179,48
3075,57ffce1e9335c039eb7f3efb,50.0,51,0,9313362686,3075,1476382238.7789528,0,6550861929,51
3076,57ffce2d9335c039eb7f3eff,50.0,48,0,17794124123,3076,1476382253.7822108,0,17359514198,48
3077,57ffce3c9335c039eb7f3f01,50.0,49,0,10104585277,3077,1476382268.78371,0,4327816983,49
3078,57ffce4b9335c039eb7f3f05,50.0,70,0,62904782143,3078,1476382283.786633,0,60549538500,70
3079,57ffce5a9335c039eb7f3f09,50.0,45,0,20490283305,3079,1476382298.7894971,0,20374230927,45
3080,57ffce699335c039eb7f3f0b,50.0,45,0,7285662777,3080,1476382313.792401,0,6312341288,45
3081,57ffce789335c039eb7f3f0d,50.0,46,0,12504771962,3081,1476382328.7961972,0,4110640676,46
3082,57ffce879335c039eb7f3f0f,50.0,42,0,11811181789,3082,1476382343.798709,0,5083814009,42
3083,57ffce969335c039eb7f3f11,50.0,42,0,11697226089,3083,1476382358.801208,0,9900433077,42
3084,57ffcea59335c039eb7f3f13,50.0,50,0,18218266649,3084,1476382373.802433,0,9437544544,50
3085,57ffceb49335c039eb7f3f15,50.0,46,0,16686025805,3085,1476382388.8047788,0,16581104534,46
3086,57ffcec39335c039eb7f3f17,50.0,41,0,8776677845,3086,1476382403.807527,0,7355147916,41
3087,57ffced29335c039eb7f3f1a,50.0,56,0,202348995978,3087,1476382418.81087,0,13520714042,56
3088,57ffcee19335c039eb7f3f1c,50.0,42,0,6780335152,3088,1476382433.814472,0,4619320902,42
3089,57ffcef09335c039eb7f3f1f,50.0,50,0,24227386518,3089,1476382448.816653,0,20644994096,50
3090,57ffceff9335c039eb7f3f22,50.0,47,0,22295506165,3090,1476382463.819013,0,15483479485,47
3091,57ffcf0e9335c039eb7f3f25,50.0,53,0,28058687000,3091,1476382478.821497,0,25401381094,53
3092,57ffcf1d9335c039eb7f3f28,50.0,47,0,19733136676,3092,1476382493.824065,0,18985731211,47
3093,57ffcf2c9335c039eb7f3f2a,50.0,63,0,25935504868,3093,1476382508.827109,0,15534711725,63
3094,57ffcf3b9335c039eb7f3f2c,50.0,46,0,17347041030,3094,1476382523.8333,0,7339851218,46
3095,57ffcf4a9335c039eb7f3f2e,50.0,44,0,5412113842,3095,1476382538.837328,0,4187767170,44
3096,57ffcf599335c039eb7f3f30,50.0,42,0,13683614850,3096,1476382553.8398712,0,13661342967,42
3097,57ffcf689335c039eb7f3f32,50.0,58,0,7852640948,3097,1476382568.843007,0,6119415308,58
3098,57ffcf779335c039eb7f3f34,50.0,39,0,6579964986,3098,1476382583.8460221,0,5572358067,39
3099,57ffcf869335c039eb7f3f37,50.0,54,0,15679634794,3099,1476382598.849776,0,11806227468,54
3100,57ffcf959335c039eb7f3f39,50.0,47,0,7219389642,3100,1476382613.853401,0,6981543656,47
3101,57ffcfa49335c039eb7f3f3c,50.0,46,0,20037144393,3101,1476382628.855784,0,16511074345,46
3102,57ffcfb39335c039eb7f3f3e,50.0,44,0,194865017440,3102,1476382643.8599029,0,6946262832,44
3103,57ffcfc29335c039eb7f3f41,50.0,45,0,20241606965,3103,1476382658.86259,0,19940881015,45
3104,57ffcfd19335c039eb7f3f43,50.0,36,0,4302186894,3104,1476382673.8647301,0,3511596045,36
3105,57ffcfe09335c039eb7f3f47,50.0,50,0,38669959235,3105,1476382688.867017,0,38050798186,50
3106,57ffcfef9335c039eb7f3f4a,50.0,66,0,21637071694,3106,1476382703.8694339,0,18138570774,66
3107,57ffcffe9335c039eb7f3f4e,50.0,39,0,22758812998,3107,1476382718.872016,0,22343866159,39
3108,57ffd00d9335c039eb7f3f50,50.0,35,0,3742497137,3108,1476382733.874312,0,3350154958,35
3109,57ffd01c9335c039eb7f3f53,50.0,78,0,35297995274,3109,1476382748.878119,0,20657340904,78
3110,57ffd02b9335c039eb7f3f58,50.0,48,0,103739697642,3110,1476382763.882275,0,99338580938,48
3111,57ffd03a9335c039eb7f3f5a,50.0,42,0,7486824696,3111,1476382778.887181,0,4438748034,42
3112,57ffd0499335c039eb7f3f5c,50.0,39,0,5259201380,3112,1476382793.89278,0,3904275381,39
3113,57ffd0589335c039eb7f3f5f,50.0,62,0,55367139085,3113,1476382808.895107,0,54740088954,62
3114,57ffd0679335c039eb7f3f62,50.0,63,0,27834658102,3114,1476382823.897289,0,22140781885,63
3115,57ffd0769335c039eb7f3f64,50.0,59,0,14060912833,3115,1476382838.9001892,0,13060899580,59
3116,57ffd0859335c039eb7f3f66,50.0,71,0,13618574660,3116,1476382853.905451,0,13431136270,71
3117,57ffd0949335c039eb7f3f68,50.0,50,0,196350470525,3117,1476382868.908489,0,7849976811,50
3118,57ffd0a39335c039eb7f3f6a,50.0,77,0,11420809170,3118,1476382883.909774,0,8005418452,77
3119,57ffd0b29335c039eb7f3f6e,50.0,43,0,23723949527,3119,1476382898.912967,0,20691771142,43
3120,57ffd0c19335c039eb7f3f71,50.0,39,0,15805209714,3120,1476382913.9158552,0,15168927226,39
3121,57ffd0d09335c039eb7f3f74,50.0,53,0,22158590542,3121,1476382928.919103,0,16288290141,53
3122,57ffd0df9335c039eb7f3f76,50.0,50,0,10823593299,3122,1476382943.9230778,0,7811287695,50
3123,57ffd0ee9335c039eb7f3f78,50.0,51,0,15762809259,3123,1476382958.924665,0,7635216534,51
3124,57ffd0fd9335c039eb7f3f7a,50.0,44,0,3153427255,3124,1476382973.9281962,0,2140426239,44
3125,57ffd10c9335c039eb7f3f7c,50.0,37,0,6993179127,3125,1476382988.931189,0,6959336615,37
3126,57ffd11b9335c039eb7f3f7e,50.0,45,0,10176618753,3126,1476383003.933717,0,9469732187,45
3127,57ffd12a9335c039eb7f3f80,50.0,45,0,5525259939,3127,1476383018.936681,0,5348698248,45
3128,57ffd1399335c039eb7f3f82,50.0,51,0,11228182425,3128,1476383033.939992,0,9136235172,51
3129,57ffd1489335c039eb7f3f84,50.0,41,0,20094459872,3129,1476383048.944536,0,14069574397,41
3130,57ffd1579335c039eb7f3f86,50.0,40,0,9414305920,3130,1476383063.9469712,0,5563273718,40
3131,57ffd1669335c039eb7f3f89,50.0,36,0,11716279954,3131,1476383078.950515,0,11293901922,36
3132,57ffd1759335c039eb7f3f8b,50.0,47,0,10067396995,3132,1476383093.95346,0,5885529845,47
3133,57ffd1849335c039eb7f3f8d,50.0,41,0,8684767769,3133,1476383108.9557538,0,8611455246,41
3134,57ffd1939335c039eb7f3f90,50.0,58,0,16295256155,3134,1476383123.958873,0,11047308766,58
3135,57ffd1a29335c039eb7f3f93,50.0,48,0,35001980794,3135,1476383138.961831,0,17762541339,48
3136,57ffd1b19335c039eb7f3f95,50.0,51,0,11925970134,3136,1476383153.964385,0,10920620729,51
3137,57ffd1c09335c039eb7f3f97,50.0,30,0,4037804172,3137,1476383168.967042,0,3977481451,30
3138,57ffd1cf9335c039eb7f3f9a,50.0,46,0,59971433738,3138,1476383183.9698892,0,54030398849,46
3139,57ffd1de9335c039eb7f3f9e,50.0,52,0,38560936310,3139,1476383198.97375,0,34477740343,52
3140,57ffd1ed9335c039eb7f3fa1,50.0,45,0,38366482349,3140,1476383213.977947,0,38011721050,45
3141,57ffd1fc9335c039eb7f3fa3,50.0,40,0,12088631553,3141,1476383228.981368,0,7586429572,40
3142,57ffd20b9335c039eb7f3fa5,50.0,32,0,12530093287,3142,1476383243.986309,0,10284738181,32
3143,57ffd21a9335c039eb7f3fa7,50.0,48,0,30179594801,3143,1476383258.988925,0,7732179368,48
3144,57ffd2299335c039eb7f3faa,50.0,45,0,196475990754,3144,1476383273.991923,0,9796358975,45
3145,57ffd2389335c039eb7f3fac,50.0,39,0,12532327578,3145,1476383288.9944901,0,11839396886,39
3146,57ffd2479335c039eb7f3fae,50.0,47,0,9150543445,3146,1476383303.997835,0,4473988749,47
3147,57ffd2579335c039eb7f3fb0,50.0,41,0,4210806369,3147,1476383319.0013561,0,2965155739,41
3148,57ffd2669335c039eb7f3fb2,50.0,37,0,2467238764,3148,1476383334.003717,0,2081560253,37
3149,57ffd2759335c039eb7f3fb4,50.0,38,0,4654435761,3149,1476383349.006816,0,4101773243,38
3150,57ffd2849335c039eb7f3fb7,50.0,43,0,34361444483,3150,1476383364.009095,0,13744827329,43
3151,57ffd2939335c039eb7f3fba,50.0,38,0,11724746425,3151,1476383379.011476,0,10993316590,38
3152,57ffd2a29335c039eb7f3fbc,50.0,39,0,5725757763,3152,1476383394.01294,0,4987188273,39
3153,57ffd2b19335c039eb7f3fbf,50.0,42,0,27952604153,3153,1476383409.0157971,0,14157912956,42
3154,57ffd2c09335c039eb7f3fc3,50.0,57,0,27021320058,3154,1476383424.018556,0,26163276624,57
3155,57ffd2cf9335c039eb7f3fc6,50.0,39,0,13325659106,3155,1476383439.022623,0,12308832907,39
3156,57ffd2de9335c039eb7f3fc9,50.0,57,0,20913814187,3156,1476383454.026509,0,11897548802,57
3157,57ffd2ed9335c039eb7f3fcb,50.0,56,0,9479282615,3157,1476383469.028395,0,6485959690,56
3158,57ffd2fc9335c039eb7f3fce,50.0,39,0,206007694534,3158,1476383484.029791,0,19092436393,39
3159,57ffd30b9335c039eb7f3fd0,50.0,38,0,6643239746,3159,1476383499.031004,0,4412912207,38
3160,57ffd31a9335c039eb7f3fd4,50.0,49,0,23048590410,3160,1476383514.033135,0,20412229806,49
3161,57ffd3299335c039eb7f3fd7,50.0,50,0,43231868418,3161,1476383529.0353642,0,34406246710,50
3162,57ffd3389335c039eb7f3fd9,50.0,32,0,6048805534,3162,1476383544.0376859,0,4798507010,32
3163,57ffd3479335c039eb7f3fdb,50.0,47,0,5220976025,3163,1476383559.0391018,0,2994163592,47
3164,57ffd3569335c039eb7f3fdd,50.0,36,0,11232171950,3164,1476383574.042808,0,2952465504,36
3165,57ffd3659335c039eb7f3fe1,50.0,44,0,49891258285,3165,1476383589.043881,0,47629931871,44
3166,57ffd3749335c039eb7f3fe3,50.0,59,0,22921434239,3166,1476383604.0449119,0,8925058355,59
3167,57ffd3839335c039eb7f3fe5,50.0,46,0,8167031255,3167,1476383619.047558,0,5264701267,46
3168,57ffd3929335c039eb7f3fe8,50.0,38,0,28598794992,3168,1476383634.0512462,0,13610248092,38
3169,57ffd3a19335c039eb7f3feb,50.0,45,0,24409688113,3169,1476383649.0545769,0,22272040554,45
3170,57ffd3b09335c039eb7f3fed,50.0,76,0,7806639173,3170,1476383664.056843,0,6794107037,76
3171,57ffd3bf9335c039eb7f3fef,50.0,41,0,4757367945,3171,1476383679.060056,0,4658865347,41
3172,57ffd3ce9335c039eb7f3ff1,50.0,24,0,20562375486,3172,1476383694.0626311,0,5693474405,24
3173,57ffd3dd9335c039eb7f3ff5,50.0,38,0,207379839027,3173,1476383709.0664132,0,21828257450,38
3174,57ffd3ec9335c039eb7f3ff7,50.0,37,0,6552475628,3174,1476383724.069166,0,5386338083,37
3175,57ffd3fb9335c039eb7f3ff9,50.0,43,0,8184846575,3175,1476383739.072161,0,6911041935,43
3176,57ffd40a9335c039eb7f3ffb,50.0,51,0,19119720030,3176,1476383754.074466,0,3503681768,51
3177,57ffd4199335c039eb7f3ffe,50.0,38,0,12145606865,3177,1476383769.076955,0,11974592591,38
3178,57ffd4289335c039eb7f4001,50.0,47,0,34543232875,3178,1476383784.078243,0,29831402946,47
3179,57ffd4379335c039eb7f4004,50.0,53,0,16690759724,3179,1476383799.0814831,0,12835901519,53
3180,57ffd4469335c039eb7f4006,50.0,44,0,8317131343,3180,1476383814.084801,0,7718021526,44
3181,57ffd4559335c039eb7f4009,50.0,44,0,15384419433,3181,1476383829.087259,0,14761227005,44
3182,57ffd4649335c039eb7f400b,50.0,42,0,8570597558,3182,1476383844.0899599,0,7650486261,42
3183,57ffd4739335c039eb7f400d,50.0,49,0,7454865598,3183,1476383859.092247,0,6646132212,49
3184,57ffd4829335c039eb7f400f,50.0,40,0,14575641623,3184,1476383874.094928,0,10759494225,40
3185,57ffd4919335c039eb7f4012,50.0,51,0,65540298245,3185,1476383889.099214,0,59447116308,51
3186,57ffd4a09335c039eb7f4015,50.0,34,0,15759524978,3186,1476383904.102946,0,15568397113,34
3187,57ffd4af9335c039eb7f4018,50.0,35,0,10383048884,3187,1476383919.10457,0,10035306458,35
3188,57ffd4be9335c039eb7f401a,50.0,32,0,10580595157,3188,1476383934.107391,0,10382047334,32
3189,57ffd4cd9335c039eb7f401d,50.0,34,0,203032419234,3189,1476383949.110729,0,17497311936,34
3190,57ffd4dc9335c039eb7f401f,50.0,36,0,14810130950,3190,1476383964.112959,0,11210249784,36
3191,57ffd4eb9335c039eb7f4023,50.0,33,0,47536527096,3191,1476383979.1161869,0,47348952025,33
3192,57ffd4fa9335c039eb7f4025,50.0,36,0,4859382809,3192,1476383994.1172519,0,4778012249,36
3193,57ffd5099335c039eb7f4029,50.0,41,0,43511733221,3193,1476384009.120058,0,37157181176,41
3194,57ffd5189335c039eb7f402b,50.0,38,0,8727839724,3194,1476384024.121018,0,8387771017,38
3195,57ffd5279335c039eb7f402d,50.0,44,0,5642902336,3195,1476384039.123424,0,5144880309,44
3196,57ffd5369335c039eb7f402f,50.0,40,0,7381970652,3196,1476384054.1268961,0,6178861096,40
3197,57ffd5459335c039eb7f4032,50.0,37,0,20149519510,3197,1476384069.129083,0,19150707619,37
3198,57ffd5549335c039eb7f4035,50.0,44,0,18256513379,3198,1476384084.1301131,0,17615948185,44
3199,57ffd5639335c039eb7f4038,50.0,41,0,14719577233,3199,1476384099.1330118,0,14282749345,41
3200,57ffd5729335c039eb7f403b,50.0,36,0,13481706441,3200,1476384114.134397,0,12456231152,36
3201,57ffd5819335c039eb7f403f,50.0,48,0,31260320951,3201,1476384129.1366599,0,27480846017,48
3202,57ffd5909335c039eb7f4041,50.0,46,0,194750576882,3202,1476384144.138783,0,10623249562,46
3203,57ffd59f9335c039eb7f4043,50.0,32,0,3570314088,3203,1476384159.1411061,0,3459182796,32
3204,57ffd5ae9335c039eb7f4045,50.0,43,0,10412234115,3204,1476384174.1427472,0,9783839798,43
3205,57ffd5bd9335c039eb7f4048,50.0,42,0,41855909232,3205,1476384189.1454382,0,41139726120,42
3206,57ffd5cc9335c039eb7f404a,50.0,30,0,5451782554,3206,1476384204.147768,0,5427574066,30
3207,57ffd5db9335c039eb7f404c,50.0,26,0,7866081954,3207,1476384219.1487448,0,6990548037,26
3208,57ffd5ea9335c039eb7f404f,50.0,42,0,15492938156,3208,1476384234.1497982,0,14822554930,42
3209,57ffd5f99335c039eb7f4052,50.0,45,0,27571301097,3209,1476384249.1510608,0,26556830488,45
3210,57ffd6089335c039eb7f4054,50.0,30,0,7607719157,3210,1476384264.154075,0,6458180208,30
3211,57ffd6179335c039eb7f4057,50.0,42,0,12417172795,3211,1476384279.1550438,0,12041378262,42
3212,57ffd6269335c039eb7f4059,50.0,90,0,8690866287,3212,1476384294.156487,0,7909580313,90
3213,57ffd6359335c039eb7f405c,50.0,54,0,17923808431,3213,1476384309.157691,0,17134138151,54
3214,57ffd6449335c039eb7f405f,50.0,49,0,22509853757,3214,1476384324.160052,0,17595826114,49
3215,57ffd6539335c039eb7f4061,50.0,42,0,4621223099,3215,1476384339.162308,0,2900704314,42
3216,57ffd6629335c039eb7f4064,50.0,36,0,23531661102,3216,1476384354.163377,0,22904139491,36
3217,57ffd6719335c039eb7f4066,50.0,41,0,199108687922,3217,1476384369.164382,0,5884754790,41
3218,57ffd6809335c039eb7f4069,50.0,42,0,15822003808,3218,1476384384.165584,0,12948607383,42
3219,57ffd68f9335c039eb7f406d,50.0,44,0,23194107185,3219,1476384399.169678,0,23073950141,44
3220,57ffd69e9335c039eb7f406f,50.0,27,0,16679079954,3220,1476384414.172434,0,5413933711,27
3221,57ffd6ad9335c039eb7f4073,50.0,56,0,34908124332,3221,1476384429.174299,0,34258536173,56
3222,57ffd6bc9335c039eb7f4075,50.0,33,0,2352392410,3222,1476384444.179866,0,1903812631,33
3223,57ffd6cb9335c039eb7f4078,50.0,28,0,13506011597,3223,1476384459.1840231,0,12487099323,28
3224,57ffd6da9335c039eb7f407b,50.0,31,0,16435486451,3224,1476384474.187113,0,13373071865,31
3225,57ffd6e99335c039eb7f407d,50.0,41,0,12512980740,3225,1476384489.189502,0,6434268455,41
3226,57ffd6f89335c039eb7f4080,50.0,37,0,18802111918,3226,1476384504.1904821,0,14863101522,37
3227,57ffd7079335c039eb7f4082,50.0,40,0,5275476270,3227,1476384519.1919,0,4330675385,40
3228,57ffd7169335c039eb7f4085,50.0,32,0,25790278666,3228,1476384534.193034,0,24646513595,32
3229,57ffd7259335c039eb7f4088,50.0,43,0,16847989729,3229,1476384549.19415,0,16328567758,43
3230,57ffd7349335c039eb7f408a,50.0,42,0,3602318700,3230,1476384564.1969118,0,2903854219,42
3231,57ffd7439335c039eb7f408c,50.0,32,0,3219440940,3231,1476384579.1995301,0,2657979923,32
3232,57ffd7529335c039eb7f408e,50.0,43,0,39712663952,3232,1476384594.200741,0,1869611933,43
3233,57ffd7619335c039eb7f4090,50.0,50,0,197619383535,3233,1476384609.201654,0,10206704710,50
3234,57ffd7709335c039eb7f4093,50.0,56,0,16476156709,3234,1476384624.204024,0,14518765773,56
3235,57ffd77f9335c039eb7f4095,50.0,47,0,3728643101,3235,1476384639.207242,0,3196429181,47
3236,57ffd78e9335c039eb7f4098,50.0,42,0,14221961422,3236,1476384654.211932,0,13772470507,42
3237,57ffd79d9335c039eb7f409b,50.0,62,0,25369489604,3237,1476384669.215437,0,25083403720,62
3238,57ffd7ac9335c039eb7f409d,50.0,38,0,2579860609,3238,1476384684.217751,0,1229231855,38
3239,57ffd7bb9335c039eb7f40a1,50.0,38,0,51134677670,3239,1476384699.220232,0,50277848215,38
3240,57ffd7ca9335c039eb7f40a3,50.0,51,0,5845161844,3240,1476384714.2234259,0,2808245920,51
3241,57ffd7d99335c039eb7f40a5,50.0,38,0,9507170854,3241,1476384729.22583,0,8825925720,38
3242,57ffd7e89335c039eb7f40a8,50.0,51,0,21175280283,3242,1476384744.228147,0,10052931898,51
3243,57ffd7f79335c039eb7f40ab,50.0,37,0,15075183527,3243,1476384759.231563,0,14343216426,37
3244,57ffd8069335c039eb7f40ae,50.0,47,0,54835443212,3244,1476384774.232815,0,53832841793,47
3245,57ffd8159335c039eb7f40b1,50.0,43,0,15355213092,3245,1476384789.236343,0,14030736839,43
3246,57ffd8249335c039eb7f40b3,50.0,37,0,7055976849,3246,1476384804.239292,0,5027985665,37
3247,57ffd8339335c039eb7f40b6,50.0,49,0,12002140424,3247,1476384819.243505,0,10152850571,49
3248,57ffd8429335c039eb7f40b8,50.0,41,0,12420456013,3248,1476384834.2466788,0,11444753203,41
